"employerId","jobId","hourlyRate","educationRequirement","location2","location3"
"389","58","10","HighSchoolOrCollege","6815.107722959826","4123.6598528872755"
"390","59","10","HighSchoolOrCollege","6060.446262094105","3862.3654281251634"
"390","60","10.80347885","HighSchoolOrCollege","6060.446262094105","3862.3654281251634"
"390","61","14.90686549","HighSchoolOrCollege","6060.446262094105","3862.3654281251634"
"390","62","31.66387305","Graduate","6060.446262094105","3862.3654281251634"
"391","63","10","HighSchoolOrCollege","5675.815641248558","887.4692664792319"
"391","64","15.82508512","HighSchoolOrCollege","5675.815641248558","887.4692664792319"
"391","65","10","HighSchoolOrCollege","5675.815641248558","887.4692664792319"
"392","66","28.76266996","HighSchoolOrCollege","4180.703386045134","1655.9764946386085"
"392","67","23.31706248","Graduate","4180.703386045134","1655.9764946386085"
"392","68","22.19673816","Bachelors","4180.703386045134","1655.9764946386085"
"393","69","24.21787985","HighSchoolOrCollege","5969.969109985222","4320.741537877808"
"393","70","10","Low","5969.969109985222","4320.741537877808"
"393","71","46.65581662","Graduate","5969.969109985222","4320.741537877808"
"393","72","10.35675954","Bachelors","5969.969109985222","4320.741537877808"
"393","73","10","HighSchoolOrCollege","5969.969109985222","4320.741537877808"
"393","74","10","HighSchoolOrCollege","5969.969109985222","4320.741537877808"
"394","75","10","Low","5931.149408963124","1082.7393731902812"
"394","76","64.28110936","Graduate","5931.149408963124","1082.7393731902812"
"395","77","10","Low","5352.586327845334","1825.5999247626096"
"395","78","21.59820492","HighSchoolOrCollege","5352.586327845334","1825.5999247626096"
"395","79","36.55724811","Bachelors","5352.586327845334","1825.5999247626096"
"395","80","25.4182925","Low","5352.586327845334","1825.5999247626096"
"396","81","22.70419643","Bachelors","5934.9021103955765","4490.34074468453"
"396","82","25.5556063","HighSchoolOrCollege","5934.9021103955765","4490.34074468453"
"396","83","18.39061465","HighSchoolOrCollege","5934.9021103955765","4490.34074468453"
"396","84","19.21708162","Bachelors","5934.9021103955765","4490.34074468453"
"396","85","29.02317645","Graduate","5934.9021103955765","4490.34074468453"
"396","86","10","HighSchoolOrCollege","5934.9021103955765","4490.34074468453"
"396","87","12.10155555","HighSchoolOrCollege","5934.9021103955765","4490.34074468453"
"396","88","10","Low","5934.9021103955765","4490.34074468453"
"397","89","10.16880357","HighSchoolOrCollege","6565.320477462725","4404.553083816536"
"397","90","14.72767694","HighSchoolOrCollege","6565.320477462725","4404.553083816536"
"397","91","15.05775364","HighSchoolOrCollege","6565.320477462725","4404.553083816536"
"397","92","10","Bachelors","6565.320477462725","4404.553083816536"
"397","93","13.37102573","HighSchoolOrCollege","6565.320477462725","4404.553083816536"
"397","94","13.95833699","HighSchoolOrCollege","6565.320477462725","4404.553083816536"
"397","95","31.67978462","Graduate","6565.320477462725","4404.553083816536"
"397","96","10","HighSchoolOrCollege","6565.320477462725","4404.553083816536"
"398","97","11.71502792","HighSchoolOrCollege","5820.098751238493","1494.0500627767071"
"398","98","29.56355041","Bachelors","5820.098751238493","1494.0500627767071"
"398","99","28.67414674","Graduate","5820.098751238493","1494.0500627767071"
"398","100","18.24245786","HighSchoolOrCollege","5820.098751238493","1494.0500627767071"
"399","101","10","HighSchoolOrCollege","6692.36173317109","4326.189405838731"
"399","102","18.64015779","HighSchoolOrCollege","6692.36173317109","4326.189405838731"
"399","103","10.33263183","Bachelors","6692.36173317109","4326.189405838731"
"399","104","10","HighSchoolOrCollege","6692.36173317109","4326.189405838731"
"399","105","10","HighSchoolOrCollege","6692.36173317109","4326.189405838731"
"399","106","10","HighSchoolOrCollege","6692.36173317109","4326.189405838731"
"399","107","12.26778286","HighSchoolOrCollege","6692.36173317109","4326.189405838731"
"399","108","11.24544007","HighSchoolOrCollege","6692.36173317109","4326.189405838731"
"399","109","34.79881705","Bachelors","6692.36173317109","4326.189405838731"
"400","110","16.56088317","Bachelors","5819.176905910084","1839.395851679909"
"400","111","15.25942632","HighSchoolOrCollege","5819.176905910084","1839.395851679909"
"400","112","28.54893791","HighSchoolOrCollege","5819.176905910084","1839.395851679909"
"401","113","11.25456194","Low","3391.1369996572625","1738.1520588255166"
"401","114","21.24255637","Bachelors","3391.1369996572625","1738.1520588255166"
"401","115","27.7409999","HighSchoolOrCollege","3391.1369996572625","1738.1520588255166"
"401","116","10","HighSchoolOrCollege","3391.1369996572625","1738.1520588255166"
"401","117","11.02886316","HighSchoolOrCollege","3391.1369996572625","1738.1520588255166"
"401","118","10","Low","3391.1369996572625","1738.1520588255166"
"401","119","15.90857358","HighSchoolOrCollege","3391.1369996572625","1738.1520588255166"
"401","120","24.1572602","Bachelors","3391.1369996572625","1738.1520588255166"
"402","121","19.58731885","Bachelors","6070.115267472589","4562.540163068401"
"402","122","10","HighSchoolOrCollege","6070.115267472589","4562.540163068401"
"402","123","12.85244132","Graduate","6070.115267472589","4562.540163068401"
"402","124","10","HighSchoolOrCollege","6070.115267472589","4562.540163068401"
"402","125","15.86073134","HighSchoolOrCollege","6070.115267472589","4562.540163068401"
"403","126","10","HighSchoolOrCollege","7092.399957210436","4242.402774048681"
"403","127","22.10833603","Bachelors","7092.399957210436","4242.402774048681"
"403","128","19.44140255","Graduate","7092.399957210436","4242.402774048681"
"403","129","16.72233494","HighSchoolOrCollege","7092.399957210436","4242.402774048681"
"403","130","16.54644692","Graduate","7092.399957210436","4242.402774048681"
"403","131","27.42903576","Bachelors","7092.399957210436","4242.402774048681"
"403","132","14.62730657","HighSchoolOrCollege","7092.399957210436","4242.402774048681"
"404","133","14.14186608","HighSchoolOrCollege","7696","4150"
"404","134","12.97167186","HighSchoolOrCollege","7696","4150"
"405","135","10","HighSchoolOrCollege","6601.411174052067","4121.741043075247"
"405","136","13.53929593","HighSchoolOrCollege","6601.411174052067","4121.741043075247"
"405","137","10","Bachelors","6601.411174052067","4121.741043075247"
"405","138","14.57147924","Bachelors","6601.411174052067","4121.741043075247"
"405","139","39.88502934","Graduate","6601.411174052067","4121.741043075247"
"405","140","20.25095473","HighSchoolOrCollege","6601.411174052067","4121.741043075247"
"405","141","24.83217217","Bachelors","6601.411174052067","4121.741043075247"
"406","142","19.67987736","Graduate","6039.2374190327055","3905.640410966102"
"406","143","12.06765028","HighSchoolOrCollege","6039.2374190327055","3905.640410966102"
"406","144","10","HighSchoolOrCollege","6039.2374190327055","3905.640410966102"
"406","145","10","HighSchoolOrCollege","6039.2374190327055","3905.640410966102"
"406","146","11.87121806","HighSchoolOrCollege","6039.2374190327055","3905.640410966102"
"406","147","22.15782087","Graduate","6039.2374190327055","3905.640410966102"
"406","148","10","HighSchoolOrCollege","6039.2374190327055","3905.640410966102"
"406","149","11.99225338","Bachelors","6039.2374190327055","3905.640410966102"
"406","150","25.29164528","Bachelors","6039.2374190327055","3905.640410966102"
"407","151","10.12524121","Graduate","6171.2630658126445","3830.801103253373"
"407","152","13.89334192","HighSchoolOrCollege","6171.2630658126445","3830.801103253373"
"407","153","12.87021059","HighSchoolOrCollege","6171.2630658126445","3830.801103253373"
"407","154","21.76595927","HighSchoolOrCollege","6171.2630658126445","3830.801103253373"
"408","155","32.8701291","Graduate","5478.986080898493","1133.1806025214216"
"408","156","17.90179862","HighSchoolOrCollege","5478.986080898493","1133.1806025214216"
"408","157","20.33824997","Graduate","5478.986080898493","1133.1806025214216"
"408","158","52.52986838","Graduate","5478.986080898493","1133.1806025214216"
"408","159","32.50100503","HighSchoolOrCollege","5478.986080898493","1133.1806025214216"
"408","160","10","HighSchoolOrCollege","5478.986080898493","1133.1806025214216"
"408","161","25.39164824","HighSchoolOrCollege","5478.986080898493","1133.1806025214216"
"408","162","14.5148474","Graduate","5478.986080898493","1133.1806025214216"
"409","163","11.93544121","HighSchoolOrCollege","6273.490101417887","4107.885706041321"
"409","164","10","HighSchoolOrCollege","6273.490101417887","4107.885706041321"
"409","165","10","Low","6273.490101417887","4107.885706041321"
"409","166","23.98418718","HighSchoolOrCollege","6273.490101417887","4107.885706041321"
"409","167","11.56763729","HighSchoolOrCollege","6273.490101417887","4107.885706041321"
"409","168","10.94767356","Bachelors","6273.490101417887","4107.885706041321"
"410","169","36.62755126","Bachelors","6442.397650554152","4922.779542501879"
"410","170","10","HighSchoolOrCollege","6442.397650554152","4922.779542501879"
"410","171","21.64691015","Bachelors","6442.397650554152","4922.779542501879"
"410","172","16.0602716","HighSchoolOrCollege","6442.397650554152","4922.779542501879"
"410","173","15.97772778","HighSchoolOrCollege","6442.397650554152","4922.779542501879"
"411","174","27.75018062","Graduate","5982.931542502225","4392.958506850986"
"411","175","10","HighSchoolOrCollege","5982.931542502225","4392.958506850986"
"411","176","10","HighSchoolOrCollege","5982.931542502225","4392.958506850986"
"411","177","49.10268587","Bachelors","5982.931542502225","4392.958506850986"
"411","178","11.85173511","Bachelors","5982.931542502225","4392.958506850986"
"411","179","10","HighSchoolOrCollege","5982.931542502225","4392.958506850986"
"412","180","10","Low","5562.247656890499","1786.1524496266945"
"412","181","10","HighSchoolOrCollege","5562.247656890499","1786.1524496266945"
"412","182","12.35116384","HighSchoolOrCollege","5562.247656890499","1786.1524496266945"
"412","183","11.13167191","HighSchoolOrCollege","5562.247656890499","1786.1524496266945"
"412","184","11.11063408","HighSchoolOrCollege","5562.247656890499","1786.1524496266945"
"412","185","10","Low","5562.247656890499","1786.1524496266945"
"413","186","10","Bachelors","5983.119016576335","2202.895037900609"
"413","187","11.56660771","HighSchoolOrCollege","5983.119016576335","2202.895037900609"
"413","188","11.87645633","Graduate","5983.119016576335","2202.895037900609"
"413","189","31.27552311","Bachelors","5983.119016576335","2202.895037900609"
"413","190","34.33539182","Graduate","5983.119016576335","2202.895037900609"
"413","191","21.14235956","Low","5983.119016576335","2202.895037900609"
"413","192","14.78196419","HighSchoolOrCollege","5983.119016576335","2202.895037900609"
"414","193","32.92036199","Graduate","4983.93445983598","1611.1129553803012"
"414","194","30.5114404","HighSchoolOrCollege","4983.93445983598","1611.1129553803012"
"414","195","31.48805395","Bachelors","4983.93445983598","1611.1129553803012"
"414","196","13.22529229","HighSchoolOrCollege","4983.93445983598","1611.1129553803012"
"414","197","13.43881215","HighSchoolOrCollege","4983.93445983598","1611.1129553803012"
"414","198","10","HighSchoolOrCollege","4983.93445983598","1611.1129553803012"
"414","199","10","HighSchoolOrCollege","4983.93445983598","1611.1129553803012"
"414","200","22.18354952","Bachelors","4983.93445983598","1611.1129553803012"
"415","201","12.54666765","HighSchoolOrCollege","6562.445613158989","4121.741043075247"
"415","202","43.44584439","Bachelors","6562.445613158989","4121.741043075247"
"415","203","18.64465159","HighSchoolOrCollege","6562.445613158989","4121.741043075247"
"415","204","10","HighSchoolOrCollege","6562.445613158989","4121.741043075247"
"415","205","32.71086631","Bachelors","6562.445613158989","4121.741043075247"
"415","206","51.01456977","Bachelors","6562.445613158989","4121.741043075247"
"416","207","34.59272913","Graduate","5573.31810222892","1481.6774426214972"
"416","208","15.90146493","HighSchoolOrCollege","5573.31810222892","1481.6774426214972"
"416","209","17.90761706","Bachelors","5573.31810222892","1481.6774426214972"
"416","210","23.99947245","Bachelors","5573.31810222892","1481.6774426214972"
"416","211","10.77941864","Low","5573.31810222892","1481.6774426214972"
"416","212","82.98374609","Graduate","5573.31810222892","1481.6774426214972"
"416","213","10.30066369","HighSchoolOrCollege","5573.31810222892","1481.6774426214972"
"417","214","27.82786272","HighSchoolOrCollege","4162.872857767407","1670.7679946298354"
"417","215","13.79433128","HighSchoolOrCollege","4162.872857767407","1670.7679946298354"
"417","216","10","HighSchoolOrCollege","4162.872857767407","1670.7679946298354"
"417","217","19.11550852","HighSchoolOrCollege","4162.872857767407","1670.7679946298354"
"418","218","10","Low","5855.621374888836","1369.8729153421614"
"418","219","18.18255984","Bachelors","5855.621374888836","1369.8729153421614"
"418","220","17.75100963","HighSchoolOrCollege","5855.621374888836","1369.8729153421614"
"418","221","10","HighSchoolOrCollege","5855.621374888836","1369.8729153421614"
"418","222","29.64439324","HighSchoolOrCollege","5855.621374888836","1369.8729153421614"
"418","223","11.07706975","Low","5855.621374888836","1369.8729153421614"
"418","224","20.36243211","HighSchoolOrCollege","5855.621374888836","1369.8729153421614"
"419","225","19.50950312","HighSchoolOrCollege","5726.207025231573","3632.331326221758"
"419","226","21.61601771","HighSchoolOrCollege","5726.207025231573","3632.331326221758"
"420","227","13.24827243","HighSchoolOrCollege","6743.4145716575595","4334.689307976414"
"420","228","10","Low","6743.4145716575595","4334.689307976414"
"420","229","11.97363835","HighSchoolOrCollege","6743.4145716575595","4334.689307976414"
"420","230","13.07795916","HighSchoolOrCollege","6743.4145716575595","4334.689307976414"
"420","231","11.05912006","Bachelors","6743.4145716575595","4334.689307976414"
"421","232","18.09380957","HighSchoolOrCollege","5879.047680148048","4299.837241599387"
"421","233","26.41976098","Graduate","5879.047680148048","4299.837241599387"
"421","234","28.68324977","Graduate","5879.047680148048","4299.837241599387"
"421","235","12.24913899","HighSchoolOrCollege","5879.047680148048","4299.837241599387"
"421","236","13.70369857","HighSchoolOrCollege","5879.047680148048","4299.837241599387"
"422","237","10","HighSchoolOrCollege","6339.4344092361835","1352.930095226732"
"422","238","10","HighSchoolOrCollege","6339.4344092361835","1352.930095226732"
"422","239","10.89062916","HighSchoolOrCollege","6339.4344092361835","1352.930095226732"
"422","240","10","HighSchoolOrCollege","6339.4344092361835","1352.930095226732"
"422","241","10.3451614","HighSchoolOrCollege","6339.4344092361835","1352.930095226732"
"422","242","10","HighSchoolOrCollege","6339.4344092361835","1352.930095226732"
"422","243","32.84887767","Graduate","6339.4344092361835","1352.930095226732"
"422","244","15.13684024","HighSchoolOrCollege","6339.4344092361835","1352.930095226732"
"423","245","10","HighSchoolOrCollege","5716.412595850964","1844.50624697462"
"423","246","10","HighSchoolOrCollege","5716.412595850964","1844.50624697462"
"423","247","19.90488956","HighSchoolOrCollege","5716.412595850964","1844.50624697462"
"423","248","51.08024504","Graduate","5716.412595850964","1844.50624697462"
"423","249","10","HighSchoolOrCollege","5716.412595850964","1844.50624697462"
"423","250","16.90452446","HighSchoolOrCollege","5716.412595850964","1844.50624697462"
"423","251","18.55594383","Low","5716.412595850964","1844.50624697462"
"423","252","25.25893507","HighSchoolOrCollege","5716.412595850964","1844.50624697462"
"424","253","17.77436357","HighSchoolOrCollege","5105.598771214871","1359.7742218297456"
"424","254","51.41000035","HighSchoolOrCollege","5105.598771214871","1359.7742218297456"
"424","255","27.85028719","Bachelors","5105.598771214871","1359.7742218297456"
"424","256","41.94053317","Graduate","5105.598771214871","1359.7742218297456"
"424","257","22.88767546","Graduate","5105.598771214871","1359.7742218297456"
"425","258","10","HighSchoolOrCollege","4737.109397883439","1895.1079117198856"
"425","259","21.52773395","Graduate","4737.109397883439","1895.1079117198856"
"425","260","10","HighSchoolOrCollege","4737.109397883439","1895.1079117198856"
"425","261","10","Low","4737.109397883439","1895.1079117198856"
"425","262","10","Low","4737.109397883439","1895.1079117198856"
"425","263","15.31690621","Bachelors","4737.109397883439","1895.1079117198856"
"426","264","19.60389291","Bachelors","4161.767468042695","1435.9506479412894"
"426","265","59.18794194","Graduate","4161.767468042695","1435.9506479412894"
"426","266","12.7973187","HighSchoolOrCollege","4161.767468042695","1435.9506479412894"
"426","267","36.90103646","Bachelors","4161.767468042695","1435.9506479412894"
"426","268","10","Low","4161.767468042695","1435.9506479412894"
"427","269","24.89126778","HighSchoolOrCollege","4180.703386045134","1655.9764946386085"
"427","270","33.24627253","Bachelors","4180.703386045134","1655.9764946386085"
"427","271","12.29554675","Graduate","4180.703386045134","1655.9764946386085"
"427","272","10","HighSchoolOrCollege","4180.703386045134","1655.9764946386085"
"427","273","26.33143906","HighSchoolOrCollege","4180.703386045134","1655.9764946386085"
"427","274","12.02637003","Bachelors","4180.703386045134","1655.9764946386085"
"427","275","31.3576635","Graduate","4180.703386045134","1655.9764946386085"
"427","276","10","HighSchoolOrCollege","4180.703386045134","1655.9764946386085"
"427","277","25.33781887","Bachelors","4180.703386045134","1655.9764946386085"
"428","278","100","Graduate","6240.559989889397","3784.5515693344405"
"428","279","15.76244091","Bachelors","6240.559989889397","3784.5515693344405"
"428","280","13.26825807","HighSchoolOrCollege","6240.559989889397","3784.5515693344405"
"428","281","14.18890319","HighSchoolOrCollege","6240.559989889397","3784.5515693344405"
"428","282","20.50333212","HighSchoolOrCollege","6240.559989889397","3784.5515693344405"
"429","283","18.66686481","Bachelors","5781.908669108755","4518.132191398763"
"429","284","13.73938609","Low","5781.908669108755","4518.132191398763"
"429","285","48.08269343","Graduate","5781.908669108755","4518.132191398763"
"429","286","81.51855424","Graduate","5781.908669108755","4518.132191398763"
"429","287","10","Bachelors","5781.908669108755","4518.132191398763"
"429","288","22.84947955","Graduate","5781.908669108755","4518.132191398763"
"430","289","10","Low","5773.111166494439","2101.4772026036535"
"430","290","13.66837207","HighSchoolOrCollege","5773.111166494439","2101.4772026036535"
"431","291","10.81783602","HighSchoolOrCollege","4771.645036896931","1895.1079117198856"
"431","292","19.37142908","HighSchoolOrCollege","4771.645036896931","1895.1079117198856"
"432","293","16.8834079","HighSchoolOrCollege","6057.327059087191","4200.917174659022"
"432","294","10.81648327","Low","6057.327059087191","4200.917174659022"
"432","295","10","Bachelors","6057.327059087191","4200.917174659022"
"432","296","15.65748335","Bachelors","6057.327059087191","4200.917174659022"
"432","297","54.29005179","Bachelors","6057.327059087191","4200.917174659022"
"432","298","36.91887251","Bachelors","6057.327059087191","4200.917174659022"
"433","299","11.53631098","HighSchoolOrCollege","5384.949707454158","1133.1806025214216"
"433","300","12.12240798","Bachelors","5384.949707454158","1133.1806025214216"
"434","301","13.09514492","Low","5866.634259906815","4203.165163999878"
"434","302","15.2155663","Graduate","5866.634259906815","4203.165163999878"
"434","303","12.76113782","HighSchoolOrCollege","5866.634259906815","4203.165163999878"
"434","304","11.44438258","HighSchoolOrCollege","5866.634259906815","4203.165163999878"
"434","305","27.99249557","HighSchoolOrCollege","5866.634259906815","4203.165163999878"
"434","306","22.07082209","Graduate","5866.634259906815","4203.165163999878"
"434","307","10","HighSchoolOrCollege","5866.634259906815","4203.165163999878"
"434","308","10","HighSchoolOrCollege","5866.634259906815","4203.165163999878"
"435","309","10","HighSchoolOrCollege","6188.744816420624","4483.066969959758"
"435","310","11.85479842","Low","6188.744816420624","4483.066969959758"
"435","311","11.84070839","Bachelors","6188.744816420624","4483.066969959758"
"435","312","10","HighSchoolOrCollege","6188.744816420624","4483.066969959758"
"435","313","16.23048561","HighSchoolOrCollege","6188.744816420624","4483.066969959758"
"435","314","10.09118544","HighSchoolOrCollege","6188.744816420624","4483.066969959758"
"435","315","19.32688073","Graduate","6188.744816420624","4483.066969959758"
"436","316","38.26757844","HighSchoolOrCollege","6442.397650554152","4961.346259046002"
"436","317","10","HighSchoolOrCollege","6442.397650554152","4961.346259046002"
"436","318","17.74455157","Bachelors","6442.397650554152","4961.346259046002"
"436","319","22.96911108","Low","6442.397650554152","4961.346259046002"
"436","320","46.83589945","Graduate","6442.397650554152","4961.346259046002"
"436","321","10","HighSchoolOrCollege","6442.397650554152","4961.346259046002"
"437","322","34.1318609","Graduate","5726.207025231573","3710.994566867167"
"437","323","31.63707136","Graduate","5726.207025231573","3710.994566867167"
"437","324","23.40156897","Graduate","5726.207025231573","3710.994566867167"
"437","325","16.19358225","HighSchoolOrCollege","5726.207025231573","3710.994566867167"
"437","326","10.14017107","Bachelors","5726.207025231573","3710.994566867167"
"437","327","10","Low","5726.207025231573","3710.994566867167"
"437","328","16.81327703","Bachelors","5726.207025231573","3710.994566867167"
"437","329","18.81334964","Bachelors","5726.207025231573","3710.994566867167"
"437","330","32.22992734","Bachelors","5726.207025231573","3710.994566867167"
"438","331","15.6791341","Bachelors","7196.281249848629","4928.020411811667"
"438","332","19.04367455","Bachelors","7196.281249848629","4928.020411811667"
"438","333","22.16183714","Bachelors","7196.281249848629","4928.020411811667"
"438","334","16.49515315","HighSchoolOrCollege","7196.281249848629","4928.020411811667"
"438","335","10","HighSchoolOrCollege","7196.281249848629","4928.020411811667"
"438","336","29.85905264","Bachelors","7196.281249848629","4928.020411811667"
"438","337","12.0465168","HighSchoolOrCollege","7196.281249848629","4928.020411811667"
"438","338","15.67008184","HighSchoolOrCollege","7196.281249848629","4928.020411811667"
"439","339","22.20073623","HighSchoolOrCollege","5651.22168800771","3722.7180435904966"
"439","340","16.46491019","HighSchoolOrCollege","5651.22168800771","3722.7180435904966"
"439","341","10.90699634","Low","5651.22168800771","3722.7180435904966"
"439","342","33.20281179","HighSchoolOrCollege","5651.22168800771","3722.7180435904966"
"439","343","11.67147082","HighSchoolOrCollege","5651.22168800771","3722.7180435904966"
"439","344","33.34887238","Graduate","5651.22168800771","3722.7180435904966"
"439","345","36.11095179","Graduate","5651.22168800771","3722.7180435904966"
"440","346","10","HighSchoolOrCollege","5514.7991398746935","4428.78174286464"
"440","347","24.19750389","Bachelors","5514.7991398746935","4428.78174286464"
"440","348","39.59320197","HighSchoolOrCollege","5514.7991398746935","4428.78174286464"
"440","349","15.01810863","Bachelors","5514.7991398746935","4428.78174286464"
"440","350","11.89187408","Bachelors","5514.7991398746935","4428.78174286464"
"440","351","14.46393771","Low","5514.7991398746935","4428.78174286464"
"440","352","10","HighSchoolOrCollege","5514.7991398746935","4428.78174286464"
"440","353","18.89213557","Graduate","5514.7991398746935","4428.78174286464"
"441","354","31.56274607","Graduate","4984.043095683364","1523.077479497391"
"441","355","10","HighSchoolOrCollege","4984.043095683364","1523.077479497391"
"441","356","20.81206796","HighSchoolOrCollege","4984.043095683364","1523.077479497391"
"441","357","23.52419907","HighSchoolOrCollege","4984.043095683364","1523.077479497391"
"441","358","24.85076738","HighSchoolOrCollege","4984.043095683364","1523.077479497391"
"441","359","26.18074718","HighSchoolOrCollege","4984.043095683364","1523.077479497391"
"441","360","14.1264925","Bachelors","4984.043095683364","1523.077479497391"
"829","361","54.46114025","Graduate","3382.021171253049","4266.34595719268"
"829","362","10","HighSchoolOrCollege","3382.021171253049","4266.34595719268"
"830","363","25.87046976","HighSchoolOrCollege","4261.387995256839","5142.0163759841835"
"830","364","10","HighSchoolOrCollege","4261.387995256839","5142.0163759841835"
"830","365","10","HighSchoolOrCollege","4261.387995256839","5142.0163759841835"
"830","366","31.20259885","Bachelors","4261.387995256839","5142.0163759841835"
"830","367","33.51998554","HighSchoolOrCollege","4261.387995256839","5142.0163759841835"
"830","368","18.16342193","HighSchoolOrCollege","4261.387995256839","5142.0163759841835"
"831","369","10","HighSchoolOrCollege","2865.720027011804","3672.4693137151007"
"831","370","10","HighSchoolOrCollege","2865.720027011804","3672.4693137151007"
"831","371","10","Low","2865.720027011804","3672.4693137151007"
"831","372","11.7481468","HighSchoolOrCollege","2865.720027011804","3672.4693137151007"
"831","373","17.37388733","Low","2865.720027011804","3672.4693137151007"
"831","374","35.16711799","Graduate","2865.720027011804","3672.4693137151007"
"831","375","34.19740479","Bachelors","2865.720027011804","3672.4693137151007"
"832","376","10","Bachelors","4234.04370776016","4776.4089408349555"
"832","377","10","HighSchoolOrCollege","4234.04370776016","4776.4089408349555"
"832","378","13.36058236","Bachelors","4234.04370776016","4776.4089408349555"
"833","379","13.88560164","Low","3098.1741094483896","4399.950272203162"
"833","380","10","HighSchoolOrCollege","3098.1741094483896","4399.950272203162"
"833","381","30.74033183","Graduate","3098.1741094483896","4399.950272203162"
"833","382","14.25414843","HighSchoolOrCollege","3098.1741094483896","4399.950272203162"
"834","383","10","Low","2685.860515014987","3044.7204566724226"
"834","384","10","HighSchoolOrCollege","2685.860515014987","3044.7204566724226"
"834","385","60.49866012","Bachelors","2685.860515014987","3044.7204566724226"
"834","386","12.40969531","Bachelors","2685.860515014987","3044.7204566724226"
"834","387","16.14719612","Bachelors","2685.860515014987","3044.7204566724226"
"834","388","10","HighSchoolOrCollege","2685.860515014987","3044.7204566724226"
"834","389","15.629751","Bachelors","2685.860515014987","3044.7204566724226"
"835","390","11.53529095","HighSchoolOrCollege","2964.310489397899","4362.490673412702"
"835","391","10","HighSchoolOrCollege","2964.310489397899","4362.490673412702"
"836","392","19.21671173","Graduate","4373.017462962171","5050.223259408762"
"836","393","10","HighSchoolOrCollege","4373.017462962171","5050.223259408762"
"836","394","10.92699622","HighSchoolOrCollege","4373.017462962171","5050.223259408762"
"837","395","10","HighSchoolOrCollege","2829.1736790114855","5374.27538066303"
"837","396","18.28574289","Bachelors","2829.1736790114855","5374.27538066303"
"837","397","10","Low","2829.1736790114855","5374.27538066303"
"837","398","23.13776756","HighSchoolOrCollege","2829.1736790114855","5374.27538066303"
"837","399","21.20390947","Graduate","2829.1736790114855","5374.27538066303"
"837","400","10","Low","2829.1736790114855","5374.27538066303"
"837","401","20.62052654","Graduate","2829.1736790114855","5374.27538066303"
"837","402","21.49555923","Low","2829.1736790114855","5374.27538066303"
"838","403","10.85089348","Low","3662.1896545475065","4557.26433207949"
"838","404","12.67660364","HighSchoolOrCollege","3662.1896545475065","4557.26433207949"
"838","405","14.10841683","Low","3662.1896545475065","4557.26433207949"
"838","406","10","HighSchoolOrCollege","3662.1896545475065","4557.26433207949"
"838","407","14.24271906","HighSchoolOrCollege","3662.1896545475065","4557.26433207949"
"838","408","10","HighSchoolOrCollege","3662.1896545475065","4557.26433207949"
"839","409","17.57798415","HighSchoolOrCollege","3498.2917338990596","4591.2624087298655"
"839","410","10","HighSchoolOrCollege","3498.2917338990596","4591.2624087298655"
"839","411","11.42865148","HighSchoolOrCollege","3498.2917338990596","4591.2624087298655"
"839","412","10","Low","3498.2917338990596","4591.2624087298655"
"840","413","17.24211385","HighSchoolOrCollege","3294.547783364364","4358.263943913515"
"840","414","10.29293017","HighSchoolOrCollege","3294.547783364364","4358.263943913515"
"840","415","17.28455028","Bachelors","3294.547783364364","4358.263943913515"
"840","416","10","HighSchoolOrCollege","3294.547783364364","4358.263943913515"
"840","417","15.65843102","HighSchoolOrCollege","3294.547783364364","4358.263943913515"
"840","418","12.38080346","HighSchoolOrCollege","3294.547783364364","4358.263943913515"
"840","419","10","HighSchoolOrCollege","3294.547783364364","4358.263943913515"
"841","420","30.63223","HighSchoolOrCollege","3294.547783364364","4486.238292917949"
"841","421","10","HighSchoolOrCollege","3294.547783364364","4486.238292917949"
"841","422","10","HighSchoolOrCollege","3294.547783364364","4486.238292917949"
"841","423","12.32831004","HighSchoolOrCollege","3294.547783364364","4486.238292917949"
"841","424","17.10271709","Bachelors","3294.547783364364","4486.238292917949"
"841","425","10.23425081","HighSchoolOrCollege","3294.547783364364","4486.238292917949"
"841","426","10","Bachelors","3294.547783364364","4486.238292917949"
"841","427","10","Low","3294.547783364364","4486.238292917949"
"841","428","27.75677242","Graduate","3294.547783364364","4486.238292917949"
"842","429","13.29053554","Low","4373.2872802917045","5140.3388326223985"
"842","430","13.82274863","HighSchoolOrCollege","4373.2872802917045","5140.3388326223985"
"842","431","10","Low","4373.2872802917045","5140.3388326223985"
"842","432","12.6946618","HighSchoolOrCollege","4373.2872802917045","5140.3388326223985"
"843","433","10","HighSchoolOrCollege","2735.5777001072865","3044.7204566724226"
"843","434","50.98016303","Bachelors","2735.5777001072865","3044.7204566724226"
"843","435","41.38683977","Graduate","2735.5777001072865","3044.7204566724226"
"843","436","43.04472079","Graduate","2735.5777001072865","3044.7204566724226"
"843","437","10","HighSchoolOrCollege","2735.5777001072865","3044.7204566724226"
"843","438","15.31223771","HighSchoolOrCollege","2735.5777001072865","3044.7204566724226"
"843","439","10","HighSchoolOrCollege","2735.5777001072865","3044.7204566724226"
"843","440","12.78558148","Bachelors","2735.5777001072865","3044.7204566724226"
"844","441","10","HighSchoolOrCollege","4229.280784885543","4582.040750623393"
"844","442","11.6106281","HighSchoolOrCollege","4229.280784885543","4582.040750623393"
